scene,view,objA,objB,same,front_depth_diff_mm,rel_diff
stack4_scene0008,view_el30_az210,cups,cups,1,0.3,0.01
stack4_scene0008,view_el45_az135,master_chef_can,orange,0,173.3,4.72
stack4_scene0008,view_el45_az135,master_chef_can,master_chef_can,1,37.0,1.08
stack4_scene0008,view_el45_az135,master_chef_can,orange,0,193.7,9.63
stack4_scene0008,view_el45_az225,master_chef_can,master_chef_can,1,40.0,1.07
stack4_scene0008,view_el45_az225,cups,cups,1,17.9,0.79
stack4_scene0008,view_el45_az225,cups,cups,1,15.0,0.69
stack4_scene0008,view_el60_az180,master_chef_can,master_chef_can,1,43.1,1.02
stack4_scene0008,view_el60_az180,cups,cups,1,13.2,0.58
stack4_scene0008,view_el60_az180,cups,cups,1,14.3,0.68
stack4_scene0008,view_el60_az180,cups,cups,1,1.2,0.05
stack4_scene0008,view_el60_az195,master_chef_can,master_chef_can,1,42.6,1.02
stack4_scene0008,view_el60_az195,cups,cups,1,15.4,0.72
stack4_scene0008,view_el60_az255,master_chef_can,master_chef_can,1,43.5,1.03
stack4_scene0008,view_el60_az255,cups,cups,1,12.7,0.68
stack4_scene0008,view_el75_az225,master_chef_can,master_chef_can,1,60.3,1.68
stack4_scene0008,view_el75_az225,cups,cups,1,11.2,0.68
stack4_scene0008,view_el90,cups,cups,1,10.0,0.8
stack4_scene0008,view_el90,cups,cups,1,5.0,0.4
stack4_scene0009,view_el30_az135,master_chef_can,pudding_box,0,37.5,1.23
stack4_scene0009,view_el30_az135,mustard_bottle,knife,0,232.6,5.82
stack4_scene0009,view_el30_az135,mustard_bottle,knife,0,247.4,7.53
stack4_scene0009,view_el30_az135,mustard_bottle,knife,0,204.5,6.03
stack4_scene0009,view_el30_az135,mustard_bottle,mustard_bottle,1,38.9,1.41
stack4_scene0009,view_el30_az135,mustard_bottle,knife,0,232.4,5.84
stack4_scene0009,view_el30_az135,mustard_bottle,knife,0,204.2,6.12
stack4_scene0009,view_el30_az135,mustard_bottle,mustard_bottle,1,38.4,1.28
stack4_scene0009,view_el30_az135,mustard_bottle,knife,0,229.0,6.03
stack4_scene0009,view_el30_az135,mustard_bottle,knife,0,200.9,6.36
stack4_scene0009,view_el30_az135,knife,knife,1,42.9,1.79
stack4_scene0009,view_el30_az195,mustard_bottle,master_chef_can,0,115.1,2.5
stack4_scene0009,view_el30_az195,mustard_bottle,master_chef_can,0,116.2,2.66
stack4_scene0009,view_el30_az195,mustard_bottle,master_chef_can,0,110.1,2.0
stack4_scene0009,view_el30_az195,mustard_bottle,pudding_box,0,138.5,4.5
stack4_scene0009,view_el30_az195,mustard_bottle,master_chef_can,0,110.4,2.43
stack4_scene0009,view_el30_az195,mustard_bottle,master_chef_can,0,111.5,2.59
stack4_scene0009,view_el30_az195,mustard_bottle,mustard_bottle,1,8.2,0.18
stack4_scene0009,view_el30_az195,mustard_bottle,master_chef_can,0,105.4,1.94
stack4_scene0009,view_el30_az195,mustard_bottle,mustard_bottle,1,38.1,0.93
stack4_scene0009,view_el30_az195,mustard_bottle,mustard_bottle,1,36.3,1.02
stack4_scene0009,view_el30_az195,mustard_bottle,pudding_box,0,133.7,4.44
stack4_scene0009,view_el30_az195,master_chef_can,mustard_bottle,0,148.5,3.95
stack4_scene0009,view_el30_az195,master_chef_can,master_chef_can,1,23.9,0.7
stack4_scene0009,view_el30_az195,master_chef_can,mustard_bottle,0,149.6,4.25
stack4_scene0009,view_el30_az195,master_chef_can,pudding_box,0,22.8,0.94
stack4_scene0009,view_el30_az195,master_chef_can,mustard_bottle,0,143.5,3.08
stack4_scene0009,view_el30_az195,knife,knife,1,83.9,2.07
stack4_scene0009,view_el30_az210,mustard_bottle,master_chef_can,0,99.6,2.22
stack4_scene0009,view_el30_az210,mustard_bottle,master_chef_can,0,101.5,2.37
stack4_scene0009,view_el30_az210,master_chef_can,mustard_bottle,0,125.7,1.39
stack4_scene0009,view_el30_az210,master_chef_can,master_chef_can,1,135.6,4.32
stack4_scene0009,view_el30_az210,mustard_bottle,master_chef_can,0,127.7,1.44
stack4_scene0009,view_el30_az210,knife,knife,1,78.1,2.13
stack4_scene0009,view_el30_az240,mustard_bottle,master_chef_can,0,107.4,2.65
stack4_scene0009,view_el30_az240,mustard_bottle,pudding_box,0,140.8,4.0
stack4_scene0009,view_el30_az240,master_chef_can,pudding_box,0,33.4,1.02
stack4_scene0009,view_el30_az240,mustard_bottle,mustard_bottle,1,17.6,0.33
stack4_scene0009,view_el30_az240,mustard_bottle,mustard_bottle,1,11.6,0.37
stack4_scene0009,view_el30_az240,knife,knife,1,43.3,2.0
stack4_scene0009,view_el30_az240,mustard_bottle,mustard_bottle,1,4.1,0.15
stack4_scene0009,view_el45_az135,master_chef_can,pudding_box,0,61.1,1.7
stack4_scene0009,view_el45_az135,mustard_bottle,knife,0,200.1,4.41
stack4_scene0009,view_el45_az135,mustard_bottle,knife,0,226.9,5.54
stack4_scene0009,view_el45_az135,mustard_bottle,knife,0,186.3,5.12
stack4_scene0009,view_el45_az135,mustard_bottle,knife,0,214.0,4.75
stack4_scene0009,view_el45_az135,mustard_bottle,knife,0,192.2,5.15
stack4_scene0009,view_el45_az135,master_chef_can,master_chef_can,1,32.2,0.69
stack4_scene0009,view_el45_az135,master_chef_can,pudding_box,0,46.0,1.27
stack4_scene0009,view_el45_az135,mustard_bottle,knife,0,220.1,6.41
stack4_scene0009,view_el45_az135,mustard_bottle,knife,0,198.2,7.44
stack4_scene0009,view_el45_az135,knife,knife,1,35.4,2.02
stack4_scene0009,view_el45_az225,mustard_bottle,master_chef_can,0,87.1,1.61
stack4_scene0009,view_el45_az225,mustard_bottle,master_chef_can,0,101.9,1.98
stack4_scene0009,view_el45_az225,mustard_bottle,pudding_box,0,142.4,3.64
stack4_scene0009,view_el45_az225,master_chef_can,mustard_bottle,0,133.3,2.71
stack4_scene0009,view_el45_az225,master_chef_can,pudding_box,0,55.7,1.61
stack4_scene0009,view_el45_az225,master_chef_can,master_chef_can,1,32.6,0.82
stack4_scene0009,view_el45_az225,master_chef_can,mustard_bottle,0,148.0,3.18
stack4_scene0009,view_el45_az225,master_chef_can,pudding_box,0,40.6,1.25
stack4_scene0009,view_el45_az225,knife,knife,1,47.9,1.94
stack4_scene0009,view_el60_az180,master_chef_can,pudding_box,0,96.4,2.45
stack4_scene0009,view_el60_az180,master_chef_can,master_chef_can,1,34.9,0.68
stack4_scene0009,view_el60_az180,mustard_bottle,mustard_bottle,1,65.9,1.52
stack4_scene0009,view_el60_az180,master_chef_can,pudding_box,0,56.3,1.54
stack4_scene0009,view_el60_az180,knife,knife,1,45.7,2.03
stack4_scene0009,view_el60_az195,master_chef_can,pudding_box,0,99.3,2.67
stack4_scene0009,view_el60_az195,master_chef_can,pudding_box,0,80.8,2.12
stack4_scene0009,view_el60_az195,master_chef_can,master_chef_can,1,35.1,0.79
stack4_scene0009,view_el60_az195,master_chef_can,pudding_box,0,58.0,1.68
stack4_scene0009,view_el60_az195,knife,knife,1,44.2,1.99
stack4_scene0009,view_el60_az195,knife,knife,1,44.2,1.99
stack4_scene0009,view_el60_az255,master_chef_can,pudding_box,0,103.9,2.74
stack4_scene0009,view_el60_az255,master_chef_can,pudding_box,0,87.2,2.13
stack4_scene0009,view_el60_az255,master_chef_can,master_chef_can,1,36.0,0.78
stack4_scene0009,view_el60_az255,master_chef_can,pudding_box,0,64.9,1.6
stack4_scene0009,view_el60_az255,knife,knife,1,3.4,0.57
stack4_scene0009,view_el60_az255,knife,knife,1,6.6,1.1
stack4_scene0009,view_el75_az105,master_chef_can,master_chef_can,1,123.8,3.78
stack4_scene0009,view_el75_az105,master_chef_can,pudding_box,0,125.3,3.71
stack4_scene0009,view_el75_az225,master_chef_can,pudding_box,0,119.6,4.06
stack4_scene0009,view_el75_az225,master_chef_can,master_chef_can,1,46.7,1.19
stack4_scene0009,view_el75_az225,master_chef_can,master_chef_can,1,46.9,1.03
stack4_scene0009,view_el75_az225,master_chef_can,pudding_box,0,69.7,1.81
stack4_scene0009,view_el75_az225,knife,knife,1,13.0,1.7
stack4_scene0009,view_el90,master_chef_can,pudding_box,0,135.0,2.08
stack4_scene0009,view_el90,master_chef_can,pudding_box,0,135.0,6.96
stack4_scene0009,view_el90,knife,knife,1,5.0,1.0
stack4_scene0010,view_el30_az135,master_chef_can,master_chef_can,1,29.8,0.66
stack4_scene0010,view_el30_az135,tuna_fish_can,master_chef_can,0,8.1,0.18
stack4_scene0010,view_el30_az135,tuna_fish_can,tuna_fish_can,1,8.9,0.17
stack4_scene0010,view_el30_az135,tuna_fish_can,master_chef_can,0,9.7,0.16
stack4_scene0010,view_el30_az195,master_chef_can,tuna_fish_can,0,38.1,1.05
stack4_scene0010,view_el30_az195,master_chef_can,master_chef_can,1,36.8,0.95
stack4_scene0010,view_el30_az195,tuna_fish_can,master_chef_can,0,10.6,0.34
stack4_scene0010,view_el30_az210,master_chef_can,tuna_fish_can,0,40.9,1.19
stack4_scene0010,view_el30_az210,master_chef_can,master_chef_can,1,35.4,0.88
stack4_scene0010,view_el30_az210,tuna_fish_can,master_chef_can,0,7.5,0.24
stack4_scene0010,view_el30_az240,master_chef_can,lemon,0,144.4,4.85
stack4_scene0010,view_el30_az240,master_chef_can,tuna_fish_can,0,36.1,1.07
stack4_scene0010,view_el30_az240,master_chef_can,master_chef_can,1,28.5,0.87
stack4_scene0010,view_el30_az240,master_chef_can,lemon,0,135.0,5.18
stack4_scene0010,view_el30_az240,tuna_fish_can,master_chef_can,0,8.7,0.29
stack4_scene0010,view_el45_az135,master_chef_can,tuna_fish_can,0,43.6,0.98
stack4_scene0010,view_el45_az135,master_chef_can,tuna_fish_can,0,50.5,0.95
stack4_scene0010,view_el45_az135,master_chef_can,master_chef_can,1,39.1,1.16
stack4_scene0010,view_el45_az135,master_chef_can,master_chef_can,1,43.5,1.29
stack4_scene0010,view_el45_az135,master_chef_can,master_chef_can,1,3.5,0.1
stack4_scene0010,view_el45_az135,master_chef_can,master_chef_can,1,3.0,0.09
stack4_scene0010,view_el45_az135,tuna_fish_can,master_chef_can,0,6.2,0.25
stack4_scene0010,view_el45_az135,tuna_fish_can,tuna_fish_can,1,11.9,0.3
stack4_scene0010,view_el45_az135,tuna_fish_can,master_chef_can,0,13.1,0.39
stack4_scene0010,view_el45_az225,master_chef_can,master_chef_can,1,78.6,2.48
stack4_scene0010,view_el45_az225,master_chef_can,tuna_fish_can,0,45.1,0.98
stack4_scene0010,view_el45_az225,master_chef_can,master_chef_can,1,43.5,1.2
stack4_scene0010,view_el45_az225,master_chef_can,tuna_fish_can,0,49.5,0.93
stack4_scene0010,view_el45_az225,tuna_fish_can,master_chef_can,0,8.7,0.27
stack4_scene0010,view_el45_az225,tuna_fish_can,tuna_fish_can,1,3.1,0.15
stack4_scene0010,view_el45_az225,master_chef_can,tuna_fish_can,0,14.4,0.36
stack4_scene0010,view_el60_az180,tuna_fish_can,lemon,0,138.8,3.21
stack4_scene0010,view_el60_az180,master_chef_can,tuna_fish_can,0,41.8,0.77
stack4_scene0010,view_el60_az180,master_chef_can,tuna_fish_can,0,39.3,0.73
stack4_scene0010,view_el60_az180,master_chef_can,master_chef_can,1,45.0,1.03
stack4_scene0010,view_el60_az180,master_chef_can,tuna_fish_can,0,52.6,0.59
stack4_scene0010,view_el60_az180,tuna_fish_can,master_chef_can,0,7.8,0.26
stack4_scene0010,view_el60_az180,tuna_fish_can,tuna_fish_can,1,3.4,0.11
stack4_scene0010,view_el60_az180,tuna_fish_can,lemon,0,155.4,5.14
stack4_scene0010,view_el60_az180,tuna_fish_can,master_chef_can,0,6.5,0.22
stack4_scene0010,view_el60_az180,tuna_fish_can,tuna_fish_can,1,9.5,0.28
stack4_scene0010,view_el60_az180,tuna_fish_can,lemon,0,153.9,5.2
stack4_scene0010,view_el60_az180,master_chef_can,master_chef_can,1,52.0,1.51
stack4_scene0010,view_el60_az180,master_chef_can,tuna_fish_can,0,17.3,0.81
stack4_scene0010,view_el60_az180,master_chef_can,lemon,0,147.5,8.81
stack4_scene0010,view_el60_az195,tuna_fish_can,lemon,0,151.2,3.82
stack4_scene0010,view_el60_az195,master_chef_can,tuna_fish_can,0,39.9,0.83
stack4_scene0010,view_el60_az195,master_chef_can,tuna_fish_can,0,51.7,1.24
stack4_scene0010,view_el60_az195,tuna_fish_can,tuna_fish_can,1,9.6,0.35
stack4_scene0010,view_el60_az195,tuna_fish_can,lemon,0,165.4,7.23
stack4_scene0010,view_el60_az255,master_chef_can,tuna_fish_can,0,49.2,0.98
stack4_scene0010,view_el60_az255,master_chef_can,master_chef_can,1,59.9,1.46
stack4_scene0010,view_el60_az255,master_chef_can,tuna_fish_can,0,52.2,0.58
stack4_scene0010,view_el60_az255,tuna_fish_can,master_chef_can,0,8.8,0.31
stack4_scene0010,view_el60_az255,master_chef_can,master_chef_can,1,52.7,1.42
stack4_scene0010,view_el60_az255,master_chef_can,tuna_fish_can,0,12.2,0.17
stack4_scene0011,view_el30_az135,master_chef_can,tomato_soup_can,0,45.6,1.11
stack4_scene0011,view_el30_az135,master_chef_can,master_chef_can,1,33.3,1.09
stack4_scene0011,view_el30_az135,tomato_soup_can,master_chef_can,0,16.4,0.54
stack4_scene0011,view_el30_az195,master_chef_can,tomato_soup_can,0,42.8,1.66
stack4_scene0011,view_el30_az195,master_chef_can,tomato_soup_can,0,48.5,1.38
stack4_scene0011,view_el30_az195,master_chef_can,master_chef_can,1,28.7,0.86
stack4_scene0011,view_el30_az195,tomato_soup_can,master_chef_can,0,22.3,0.77
stack4_scene0011,view_el30_az210,master_chef_can,tomato_soup_can,0,47.6,1.33
stack4_scene0011,view_el30_az210,master_chef_can,master_chef_can,1,26.0,0.75
stack4_scene0011,view_el30_az210,tomato_soup_can,master_chef_can,0,21.9,0.77
stack4_scene0011,view_el30_az240,master_chef_can,tomato_soup_can,0,45.7,1.22
stack4_scene0011,view_el30_az240,master_chef_can,peach,0,147.4,5.0
stack4_scene0011,view_el30_az240,tomato_soup_can,master_chef_can,0,13.9,0.47
stack4_scene0011,view_el30_az240,master_chef_can,peach,0,150.0,6.98
stack4_scene0011,view_el45_az135,master_chef_can,tomato_soup_can,0,65.7,1.29
stack4_scene0011,view_el45_az135,master_chef_can,master_chef_can,1,45.1,1.21
stack4_scene0011,view_el45_az135,tomato_soup_can,master_chef_can,0,30.8,0.97
stack4_scene0011,view_el45_az225,master_chef_can,tomato_soup_can,0,68.2,1.4
stack4_scene0011,view_el45_az225,master_chef_can,master_chef_can,1,50.1,1.1
stack4_scene0011,view_el45_az225,master_chef_can,peach,0,127.2,3.37
stack4_scene0011,view_el45_az225,tomato_soup_can,master_chef_can,0,33.2,0.95
stack4_scene0011,view_el60_az180,master_chef_can,tomato_soup_can,0,83.4,1.48
stack4_scene0011,view_el60_az180,master_chef_can,tomato_soup_can,0,67.9,1.17
stack4_scene0011,view_el60_az180,master_chef_can,master_chef_can,1,58.6,1.36
stack4_scene0011,view_el60_az180,tomato_soup_can,master_chef_can,0,53.3,1.55
stack4_scene0011,view_el60_az180,master_chef_can,master_chef_can,1,50.6,1.39
stack4_scene0011,view_el60_az180,tomato_soup_can,tomato_soup_can,1,29.5,0.75
stack4_scene0011,view_el60_az180,tomato_soup_can,master_chef_can,0,37.8,1.05
stack4_scene0011,view_el60_az195,master_chef_can,tomato_soup_can,0,83.2,1.46
stack4_scene0011,view_el60_az195,tomato_soup_can,master_chef_can,0,54.5,1.47
stack4_scene0011,view_el60_az195,master_chef_can,master_chef_can,1,49.1,1.26
stack4_scene0011,view_el60_az255,tomato_soup_can,master_chef_can,0,81.1,1.28
stack4_scene0011,view_el60_az255,tomato_soup_can,master_chef_can,0,44.8,1.15
stack4_scene0011,view_el60_az255,tomato_soup_can,peach,0,3.5,0.1
stack4_scene0011,view_el60_az255,master_chef_can,tomato_soup_can,0,61.9,0.97
stack4_scene0011,view_el60_az255,master_chef_can,master_chef_can,1,55.2,1.38
stack4_scene0011,view_el60_az255,tomato_soup_can,tomato_soup_can,1,39.5,1.01
stack4_scene0011,view_el60_az255,tomato_soup_can,master_chef_can,0,25.5,0.65
stack4_scene0011,view_el60_az255,tomato_soup_can,peach,0,22.7,0.67
stack4_scene0011,view_el75_az105,tomato_soup_can,master_chef_can,0,76.3,1.34
stack4_scene0011,view_el75_az105,master_chef_can,tomato_soup_can,0,63.5,1.36
stack4_scene0011,view_el75_az225,tomato_soup_can,master_chef_can,0,86.1,1.5
stack4_scene0011,view_el75_az225,tomato_soup_can,master_chef_can,0,72.5,1.79
stack4_scene0011,view_el75_az225,master_chef_can,tomato_soup_can,0,63.0,1.27
stack4_scene0011,view_el75_az225,master_chef_can,master_chef_can,1,61.2,1.51
stack4_scene0011,view_el75_az225,master_chef_can,tomato_soup_can,0,49.5,1.52
stack4_scene0012,view_el30_az135,tomato_soup_can,gelatin_box,0,26.1,1.13
stack4_scene0012,view_el30_az195,tomato_soup_can,gelatin_box,0,27.2,1.46
stack4_scene0012,view_el30_az210,tomato_soup_can,gelatin_box,0,27.3,1.25
stack4_scene0012,view_el30_az240,tomato_soup_can,banana,0,195.5,5.49
stack4_scene0012,view_el30_az240,tomato_soup_can,gelatin_box,0,20.0,0.43
stack4_scene0012,view_el30_az240,tomato_soup_can,banana,0,194.5,3.8
stack4_scene0012,view_el30_az240,tomato_soup_can,gelatin_box,0,26.9,1.07
stack4_scene0012,view_el30_az240,tomato_soup_can,banana,0,172.0,4.43
stack4_scene0012,view_el30_az240,tomato_soup_can,gelatin_box,0,19.4,0.91
stack4_scene0012,view_el30_az240,tomato_soup_can,banana,0,164.5,4.71
stack4_scene0012,view_el45_az135,tomato_soup_can,spoon,0,230.3,6.29
stack4_scene0012,view_el45_az135,tomato_soup_can,gelatin_box,0,44.7,1.64
stack4_scene0012,view_el45_az135,tomato_soup_can,spoon,0,240.1,7.63
stack4_scene0012,view_el45_az135,tomato_soup_can,spoon,0,253.8,10.37
stack4_scene0012,view_el45_az225,tomato_soup_can,gelatin_box,0,49.5,1.73
stack4_scene0012,view_el45_az225,tomato_soup_can,gelatin_box,0,39.9,1.48
stack4_scene0012,view_el45_az225,tomato_soup_can,tomato_soup_can,1,23.9,0.83
stack4_scene0012,view_el45_az225,tomato_soup_can,gelatin_box,0,39.3,1.46
stack4_scene0012,view_el45_az225,tomato_soup_can,tomato_soup_can,1,24.5,0.86
stack4_scene0012,view_el60_az180,tomato_soup_can,tomato_soup_can,1,67.3,4.69
stack4_scene0012,view_el60_az180,tomato_soup_can,gelatin_box,0,64.8,2.37
stack4_scene0012,view_el60_az180,tomato_soup_can,tomato_soup_can,1,27.6,0.88
stack4_scene0012,view_el60_az180,tomato_soup_can,gelatin_box,0,48.3,1.84
stack4_scene0012,view_el60_az195,tomato_soup_can,gelatin_box,0,65.7,2.34
stack4_scene0012,view_el60_az195,spoon,spoon,1,56.3,3.35
stack4_scene0012,view_el60_az195,spoon,spoon,1,56.4,3.39
stack4_scene0012,view_el60_az255,tomato_soup_can,banana,0,172.5,2.89
stack4_scene0012,view_el60_az255,tomato_soup_can,gelatin_box,0,46.7,0.54
stack4_scene0012,view_el60_az255,tomato_soup_can,banana,0,192.0,3.78
stack4_scene0012,view_el60_az255,tomato_soup_can,gelatin_box,0,33.2,0.37
stack4_scene0012,view_el60_az255,tomato_soup_can,banana,0,168.1,3.86
stack4_scene0012,view_el60_az255,tomato_soup_can,gelatin_box,0,63.4,2.07
stack4_scene0012,view_el60_az255,tomato_soup_can,banana,0,179.4,5.51
stack4_scene0012,view_el60_az255,spoon,spoon,1,3.3,0.37
stack4_scene0012,view_el60_az255,spoon,spoon,1,1.3,0.15
stack4_scene0012,view_el60_az255,spoon,spoon,1,1.1,0.13
stack4_scene0012,view_el60_az255,spoon,spoon,1,3.5,0.4
stack4_scene0012,view_el75_az225,tomato_soup_can,gelatin_box,0,86.2,3.97
stack4_scene0012,view_el75_az225,tomato_soup_can,tomato_soup_can,1,57.3,3.51
stack4_scene0012,view_el75_az225,gelatin_box,tomato_soup_can,0,51.3,1.81
stack4_scene0012,view_el75_az225,spoon,spoon,1,11.9,1.57
stack4_scene0012,view_el75_az225,spoon,spoon,1,7.6,1.61
stack4_scene0012,view_el90,spoon,spoon,1,10.0,1.33
stack4_scene0012,view_el90,spoon,spoon,1,10.0,1.33
stack4_scene0013,view_el30_az135,cracker_box,pear,0,164.1,4.19
stack4_scene0013,view_el30_az135,cracker_box,cracker_box,1,56.2,1.47
stack4_scene0013,view_el30_az135,cracker_box,pear,0,125.8,5.26
stack4_scene0013,view_el30_az135,cups,cups,1,22.5,1.12
stack4_scene0013,view_el30_az135,cracker_box,cracker_box,1,39.5,0.59
stack4_scene0013,view_el30_az135,cracker_box,cracker_box,1,18.3,0.48
stack4_scene0013,view_el30_az135,cracker_box,cracker_box,1,13.6,0.99
stack4_scene0013,view_el30_az195,cracker_box,cracker_box,1,5.9,0.14
stack4_scene0013,view_el30_az195,cracker_box,cracker_box,1,5.6,0.73
stack4_scene0013,view_el30_az195,cracker_box,cracker_box,1,7.5,0.87
stack4_scene0013,view_el30_az210,cracker_box,cracker_box,1,8.9,0.23
stack4_scene0013,view_el30_az240,cracker_box,cups,0,212.8,4.89
stack4_scene0013,view_el30_az240,cracker_box,cups,0,205.8,5.05
stack4_scene0013,view_el30_az240,cracker_box,cracker_box,1,6.4,0.16
stack4_scene0013,view_el30_az240,cracker_box,cups,0,211.5,6.62
stack4_scene0013,view_el30_az240,cracker_box,cracker_box,1,33.7,0.92
stack4_scene0013,view_el30_az240,cracker_box,cracker_box,1,9.9,0.35
stack4_scene0013,view_el30_az240,cups,cracker_box,0,231.9,8.15
stack4_scene0013,view_el30_az240,cracker_box,cracker_box,1,16.8,0.65
stack4_scene0013,view_el30_az240,cracker_box,cracker_box,1,25.0,1.62
stack4_scene0013,view_el45_az135,cracker_box,pear,0,167.9,3.56
stack4_scene0013,view_el45_az135,cracker_box,cracker_box,1,58.6,1.38
stack4_scene0013,view_el45_az135,cracker_box,pear,0,116.8,3.94
stack4_scene0013,view_el45_az135,cups,cups,1,25.5,1.09
stack4_scene0013,view_el45_az135,cracker_box,cracker_box,1,49.1,0.62
stack4_scene0013,view_el45_az135,cracker_box,cracker_box,1,30.8,1.01
stack4_scene0013,view_el45_az135,cracker_box,cracker_box,1,26.2,0.34
stack4_scene0013,view_el45_az135,cracker_box,cracker_box,1,29.7,0.95
stack4_scene0013,view_el45_az135,cracker_box,cracker_box,1,27.2,0.35
stack4_scene0013,view_el45_az225,cracker_box,cups,0,225.9,5.26
stack4_scene0013,view_el45_az225,cracker_box,cracker_box,1,7.1,0.16
stack4_scene0013,view_el45_az225,cracker_box,cracker_box,1,1.9,0.06
stack4_scene0013,view_el45_az225,cracker_box,cracker_box,1,26.0,1.18
stack4_scene0013,view_el45_az225,cracker_box,cracker_box,1,37.0,1.94
stack4_scene0013,view_el60_az180,cracker_box,cups,0,142.6,2.37
stack4_scene0013,view_el60_az180,cracker_box,cups,0,127.6,2.21
stack4_scene0013,view_el60_az180,cracker_box,cracker_box,1,30.3,0.53
